city,route_id,line_local,line_en,operator,operator_source,technology,legal_class,mode,n_stations,is_loop,length_km_greatcircle,in_vehicle_min_sum,commercial_speed_proxy_kmh,trains_per_hour,headway_min,headway_source,constant_fill_share,speed_proxy_reliable,T1_uitp_line_criteria,T2_designated_urban_system,T3_scope,T3_basis,fare_flag,verdict,shares_line_with_routes,name_source,assignment_confidence,amap_line_id,note,technology_source,train_formation,capacity_per_train,capacity_class_national
Shanghai,11,13号线,Line 13,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,31,False,74.5,144.0,31.0,10.28,5.8,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,310100024524,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,12,14号线,Line 14,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,31,False,72.8,134.0,32.6,6.78,8.8,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,310100027599,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,13,15号线,Line 15,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,30,False,79.7,132.0,36.2,8.57,7.0,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000070795,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,14,16号线,Line 16,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,13,False,109.4,140.0,46.9,10.22,5.9,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 47 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,310100024526,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,15,17号线,Line 17,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,14,False,77.9,90.0,51.9,8.64,6.9,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 52 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000039799,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,16,18号线,Line 18,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,26,False,70.5,112.0,37.8,8.24,7.3,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 38 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000059773,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,17,浦江线,Pujiang Line (APM),"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),rubber-tyred AGT / automated people mover,城市轨道交通: 自动导向轨道系统 (GB/T 44413-2024 Table 4 row 5),APM / rubber-tyred people mover,6,False,10.8,24.0,26.9,6.85,8.8,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 27 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000039797,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,中运能 or 低运能 (GB/T Table 2 permits both)
Shanghai,18,10号线,Line 10,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,4,False,8.3,16.0,31.0,5.19,11.6,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,19,Amap topology match 2026-08-21,high,310100027703,"same line name as route(s) 19: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,19,10号线,Line 10,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,34,False,78.6,148.0,31.8,8.9,6.7,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,18,Amap topology match 2026-08-21,high,310100027703,"same line name as route(s) 18: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,20,11号线,Line 11,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,8,False,34.2,46.0,44.6,5.06,11.9,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 45 km/h at or below 60,,include,21,Amap topology match 2026-08-21,high,310100027601,"same line name as route(s) 21: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,21,11号线,Line 11,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,33,False,118.1,178.0,39.8,10.03,6.0,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 40 km/h at or below 60,,include,20,Amap topology match 2026-08-21,high,310100027601,"same line name as route(s) 20: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,22,12号线,Line 12,"上海申通地铁集团有限公司 / Shanghai Shentong Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,32,False,76.7,154.0,29.9,10.3,5.8,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 30 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,310100025711,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shanghai,23,市域机场线,市域机场线,,,steel-wheel dedicated airport express,"城市轨道交通: 地铁系统, 机场专线 (GB/T 44413-2024 Table 4 row 1)",airport express,7,False,102.1,81.0,75.7,3.37,17.8,published_average_interval (additions.py,,True,pass,pass,metropolitan (Tier B),speed proxy 76 km/h above 60,,"include as Tier B (metropolitan scope), report in sensitivity sample",,Amap topology match 2026-08-21,v2 rebuild (Amap station sequences),,v2 addition (Shanghai Airport Link Line (市域机场线)),"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shaoxing,1,1号线 (含支线),Line 1 including the branch,,,steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,33,False,100.6,168.0,35.9,7.62,7.9,press_quoted_operator_notice,0.0,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,Amap topology match 2026-08-21 with manual override,medium,900000082948,the 6-station branch is merged into the main route,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shaoxing,2,2号线,Line 2,,,steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,9,False,20.2,34.0,35.6,6.49,9.2,press_quoted_operator_notice,0.0,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000158624,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shenyang,1,2号线,Line 2,沈阳地铁巴士公交公司 / Shenyang Metro Bus Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,33,False,84.4,158.0,32.0,10.55,5.7,published_peak_offpeak_only,0.884,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,210100020748,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shenyang,2,3号线,Line 3,沈阳地铁巴士公交公司 / Shenyang Metro Bus Company,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,14,False,43.4,72.0,36.2,6.47,9.3,published_peak_offpeak_only,0.879,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000095078,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shenyang,3,4号线,Line 4,沈阳地铁巴士公交公司 / Shenyang Metro Bus Company,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (CPTOND record blank),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,23,False,60.8,112.0,32.6,7.91,7.6,published_peak_offpeak_only,0.886,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000071786,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shenyang,4,9号线,Line 9,沈阳地铁巴士公交公司 / Shenyang Metro Bus Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,23,False,54.5,104.0,31.5,7.37,8.1,published_peak_offpeak_only,0.885,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000039632,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shenyang,5,10号线,Line 10,沈阳地铁巴士公交公司 / Shenyang Metro Bus Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,21,False,52.0,98.0,31.8,7.43,8.1,published_peak_offpeak_only,0.886,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000039634,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shenyang,6,1号线,Line 1,沈阳地铁巴士公交公司 / Shenyang Metro Bus Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,32,False,81.9,152.0,32.3,10.52,5.7,published_peak_offpeak_only,0.884,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,210100020752,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shenzhen,1,1号线/罗宝线,Line 1 (Luobao),"深圳市地铁集团有限公司 / Shenzhen Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,30,False,78.7,132.0,35.8,19.86,3.0,published_peak_offpeak_only,0.431,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,440300024063,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shenzhen,2,2号线/8号线,Line 2 / Line 8,"深圳市地铁集团有限公司 / Shenzhen Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,42,False,136.0,218.1,37.4,9.14,6.6,published_interval_band_section,0.0,True,pass,pass,urban,speed proxy 37 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,440300024076,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Shenzhen,3,3号线/龙岗线,Line 3 (Longgang),"深圳市地铁集团有限公司 / Shenzhen Metro Group Co., Ltd",memo 16 section 8 correction (brief of 2026-08-23),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,38,False,99.0,185.1,32.1,15.61,3.8,published_peak_offpeak_only,0.942,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,440300024060,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
